date,GHI,DNI,DHI,Temperature,Relative_Humidity,Cloud_Coverage,Wind_Speed
2018-11-19,7.8914,7.4071,2.0374,23.54,51.79,60.85,4.11
2018-11-20,4.3315,2.1667,2.8752,20.59,63.53,94.66,2.96
2018-11-21,8.9438,9.3682,2.1401,22.64,38.06,42.36,3.55
2018-11-22,9.2652,11.6088,0.9163,20.98,29.21,11.59,2.46
2018-11-23,6.9511,4.6418,3.2652,20.11,57.88,67.37,3.82
2018-11-24,7.932,6.8767,2.1838,21.76,54.89,50.49,3.28
2018-11-25,5.9815,4.6102,2.3983,21.79,49.7,81.25,1.67
2018-11-26,4.0126,1.1249,3.1015,22.5,54.07,98.7,1.87
2018-11-27,7.763,6.5066,2.6983,24.29,49.53,52.89,3.6
2018-11-28,9.1411,11.238,0.9367,24.72,32.28,26.24,3.26
2018-11-29,5.0498,2.9822,3.0782,18.77,61.67,66.46,3.26
2018-11-30,9.0785,11.0482,0.9888,19.02,54.5,19.02,3.4
2018-12-01,8.8476,9.6247,1.8946,21.92,43.6,50.73,2.91
2018-12-02,7.505,6.9014,2.3342,25.29,36.46,58.82,2.49
2018-12-03,7.7854,6.6002,3.2794,23.55,42.26,39.76,3.28
2018-12-04,9.3077,11.137,1.5216,24.79,15.41,14.5,2.89
2018-12-05,9.1039,9.8897,1.7695,25.51,21.35,36.07,1.59
2018-12-06,8.1173,6.6835,3.4675,24.77,47.36,72.49,3.6
2018-12-07,7.2895,6.101,2.5308,24.04,53.26,62.14,3.21
2018-12-08,6.403,2.6362,3.8299,22.42,71.56,87.18,2.98
2018-12-09,5.9066,3.714,3.3372,21.01,74.28,78.23,3.03
2018-12-10,6.3806,3.7975,3.2045,19.05,67.89,85.32,2.79
2018-12-11,8.9465,9.0907,2.0525,19.11,53.43,28.7,1.9
2018-12-12,8.9844,10.2166,1.5029,21.98,49.65,11.36,2.14
2018-12-13,8.839,10.3433,1.5106,25.29,34.6,15.99,1.75
2018-12-14,8.281,8.9762,1.6214,23.84,56.61,41.33,3.03
2018-12-15,7.0138,4.4515,3.4814,24.57,56.91,87.05,1.59
2018-12-16,8.3052,7.5778,2.3518,24.09,57.08,71.02,1.68
2018-12-17,7.8569,6.6926,2.1876,24.55,52.87,69.34,1.45
2018-12-18,6.3917,4.848,2.8063,24.09,54.52,87.27,1.36
2018-12-19,8.497,9.2693,1.6855,25.13,52.02,43.9,1.87
2018-12-20,8.4262,8.1002,2.509,25.07,53.39,28.68,2.63
2018-12-21,6.2971,3.5731,3.8942,22.05,68.1,66.86,3.12
2018-12-22,7.4184,6.0079,2.5702,23.2,64.91,59.69,3.02
2018-12-23,8.4854,8.8171,1.7042,24.34,60.82,47.27,3.07
2018-12-24,8.4578,8.7005,1.9572,24.78,55.64,41.11,2.84
2018-12-25,8.7938,8.7535,2.1838,25.71,49.83,42.2,2.85
2018-12-26,8.9426,9.8016,1.5679,26.76,41.62,34.09,2.69
2018-12-27,7.8451,6.6077,2.6282,26.89,44.09,63.31,2.83
2018-12-28,5.0494,3.5818,2.1749,22.7,61.28,89.52,3.2
2018-12-29,3.0144,0.3559,2.3023,19.87,68.09,99.57,3.04
2018-12-30,4.1508,0.1399,3.3559,18.92,79.02,99.81,1.44
2018-12-31,2.1646,0.2962,1.6822,18.01,82.1,99.53,1.76
2019-01-01,2.4619,0.1625,2.0004,16.91,91.48,97.96,1.82
2019-01-02,5.7742,2.5548,3.6557,19.93,80.68,81.81,0.76
2019-01-03,5.6244,2.5344,3.6288,19.23,78.68,84.44,2.97
2019-01-04,6.2165,3.065,3.5731,19.49,79.2,63.03,2.19
2019-01-05,7.1359,5.3945,3.2078,20.82,73.91,49.05,2.22
2019-01-06,6.1241,3.4646,3.4392,21.1,74.61,67.76,1.67
2019-01-07,5.7374,1.9135,3.9866,19.21,83.64,93.39,2.29
2019-01-08,6.9953,6.3322,2.25,20.51,78.73,55.02,2.22
2019-01-09,8.8337,10.3087,1.169,22.12,69.54,32.7,1.27
2019-01-10,6.023,3.8856,2.5157,21.95,74.29,69.32,2.66
2019-01-11,8.6832,9.1625,1.7455,22.91,70.15,26.76,2.37
2019-01-12,8.7415,9.041,1.9217,24.38,55.34,34.51,1.34
2019-01-13,8.1742,6.8738,3.0098,23.87,68.58,57.65,2.45
2019-01-14,7.1513,5.2846,2.8906,23.93,67.52,67.57,1.73
2019-01-15,8.3873,7.728,2.1415,23.07,75.96,55.44,1.92
2019-01-16,8.2493,8.1055,2.4336,22.81,69.86,43.07,1.78
2019-01-17,7.8463,6.5592,2.5534,22.26,71.43,54.36,1.51
2019-01-18,8.1835,8.1401,1.8331,23.74,65.96,36.03,1.51
2019-01-19,7.8521,7.1402,2.9155,23.12,45.71,58.03,3.06
2019-01-20,7.7311,6.2645,2.5337,18.88,61.91,47.52,3.31
2019-01-21,9.1982,11.6551,0.8294,20.17,51.07,2.26,1.72
2019-01-22,8.8709,10.5463,1.2394,23.15,36.17,12.93,1.45
2019-01-23,8.1442,8.6856,1.7268,24.05,42.06,39.15,1.43
2019-01-24,8.0489,8.0162,1.6903,24.45,50.93,47.79,2.19
2019-01-25,8.3244,8.5032,1.6356,23.69,60.74,40.87,2.8
2019-01-26,7.0409,5.635,2.5853,22.36,69.34,72.66,3.07
2019-01-27,6.0142,3.0943,3.2208,19.48,74.59,85.84,2.87
2019-01-28,6.8407,4.3829,3.2731,19.02,76.88,49.67,2.11
2019-01-29,7.2902,5.6042,3.151,19.67,70.47,57.84,2.22
2019-01-30,7.0908,5.5802,2.5118,21.95,58.7,37.8,1.52
2019-01-31,7.4263,7.1837,1.9558,22.93,60.03,44.87,1.33
2019-02-01,3.2136,1.0236,2.3887,21.49,70.54,94.67,1.55
2019-02-02,4.4484,0.439,3.4022,20.8,79.03,98.2,1.74
2019-02-03,5.6578,2.8044,3.3794,20.8,76.48,70.44,2.04
2019-02-04,6.7217,4.2511,3.3372,20.81,72.38,75.54,2.11
2019-02-05,5.3784,1.259,3.684,18.85,77.26,80.87,1.75
2019-02-06,5.8469,2.7264,3.3362,19.18,73.58,69.19,1.44
2019-02-07,6.5172,3.893,3.0386,21.4,64.04,67.28,1.44
2019-02-08,5.8728,2.7014,3.2957,21.97,66.65,60.47,1.43
2019-02-09,7.1448,4.92,3.27,23.45,63.55,62.03,1.96
2019-02-10,6.9067,4.5086,3.115,22.62,61.62,62.8,1.89
2019-02-11,3.7999,2.2152,2.1902,22.97,56.98,86.98,1.16
2019-02-12,4.5377,1.6188,2.8742,21.35,70.14,97.58,1.51
2019-02-13,3.6778,0.5738,2.8819,20.25,79.01,99.54,2.67
2019-02-14,2.6153,0.3557,2.0064,18.29,88.97,99.29,2.81
2019-02-15,3.3446,0.9562,2.5781,18.96,83.32,98.06,2.15
2019-02-16,4.5252,1.6397,2.9846,19.95,80.6,84.18,1.75
2019-02-17,8.3554,10.1815,1.1393,19.28,65.38,5.93,3.45
2019-02-18,8.0558,8.9263,1.6262,18.47,61.93,10.9,2.44
2019-02-19,7.9104,8.4005,1.8233,19.6,63.03,17.65,1.15
2019-02-20,8.0719,9.7034,1.1002,20.4,56.21,4.0,1.96
2019-02-21,7.397,7.7611,1.799,23.02,49.67,29.69,1.3
2019-02-22,6.3024,4.2017,2.8207,20.84,74.55,62.68,2.23
2019-02-23,7.7719,8.3794,1.4316,21.41,69.81,45.66,2.66
2019-02-24,8.0213,9.7594,1.247,22.73,53.55,9.53,1.45
2019-02-25,5.9738,4.0258,2.6779,20.81,67.83,55.19,1.96
2019-02-26,8.0107,10.0498,0.9811,21.61,64.02,7.43,2.28
2019-02-27,7.9942,9.8263,1.1282,22.89,43.57,8.03,1.98
2019-02-28,8.0491,10.349,0.8947,22.18,43.05,6.66,2.31
2019-03-01,8.0042,10.5564,0.7618,22.8,37.9,2.83,1.76
2019-03-02,6.5762,5.8426,2.5781,22.77,62.56,39.86,2.45
2019-03-03,7.1587,7.6279,2.2723,23.67,53.25,37.9,2.06
2019-03-04,6.6758,6.1884,2.2951,22.38,66.77,44.74,2.63
2019-03-05,5.2586,2.5562,2.958,23.11,63.44,58.56,1.87
2019-03-06,6.5244,5.5339,2.083,22.22,67.32,60.88,1.57
2019-03-07,6.3665,6.1361,1.8816,22.51,64.54,35.9,0.99
2019-03-08,5.5663,4.0344,2.2802,21.87,66.7,65.47,1.24
2019-03-09,5.3731,3.3852,2.736,21.12,68.84,66.46,1.95
2019-03-10,6.017,5.4065,2.3292,22.18,56.84,63.77,1.84
2019-03-11,3.3298,1.2612,2.4775,20.23,77.5,74.53,2.02
2019-03-12,3.9871,2.2982,2.567,20.22,74.92,65.58,2.05
2019-03-13,6.6749,6.947,1.7316,21.96,62.7,21.78,1.13
2019-03-14,7.1686,8.8999,1.0906,22.45,50.49,15.38,1.99
2019-03-15,7.4359,9.8594,0.7774,19.75,54.32,8.54,2.27
2019-03-16,7.069,8.9594,0.9806,21.1,57.37,8.88,1.73
2019-03-17,5.6407,3.9355,3.1934,21.83,56.8,54.99,1.5
2019-03-18,4.6762,2.6882,2.7962,22.67,54.39,75.69,1.79
2019-03-19,6.3144,7.4342,1.2847,22.48,53.56,19.38,1.52
2019-03-20,6.3422,7.4268,1.4498,22.55,48.71,19.8,1.79
2019-03-21,6.8736,8.7852,1.1746,22.18,43.68,10.96,1.84
2019-03-22,4.7834,2.533,2.8003,20.13,68.27,62.99,2.54
2019-03-23,6.3046,6.0922,2.1166,19.69,69.35,49.27,2.64
2019-03-24,5.9782,4.992,2.6983,19.85,67.35,58.25,1.93
2019-03-25,6.3132,7.5638,1.4069,22.76,50.71,30.56,2.11
2019-03-26,5.7989,6.4692,1.5871,21.57,55.47,33.76,2.38
2019-03-27,3.8813,1.4501,2.7295,19.32,71.82,68.75,2.99
2019-03-28,6.0382,6.7843,1.5802,21.7,61.32,30.09,2.08
2019-03-29,6.5083,7.8763,1.5473,22.84,41.52,29.04,1.44
2019-03-30,5.6542,5.7175,1.8458,22.12,57.67,35.84,1.61
2019-03-31,6.0134,6.8251,1.578,21.78,54.65,19.87,1.7
2019-04-01,3.9226,1.8331,2.4924,18.38,65.46,84.66,1.44
2019-04-02,2.9846,1.003,2.2234,17.86,80.66,96.55,2.53
2019-04-03,4.9111,3.3379,2.4655,18.06,74.6,84.55,2.32
2019-04-04,4.535,1.9267,3.0005,18.91,69.04,87.21,2.03
2019-04-05,1.2115,0.1471,0.9595,17.1,73.01,88.37,1.78
2019-04-06,4.8934,4.3927,1.8739,16.79,80.29,75.92,2.01
2019-04-07,3.5206,1.8403,2.4679,16.48,83.47,73.56,2.41
2019-04-08,4.1318,3.3014,1.9697,17.0,78.88,64.63,2.13
2019-04-09,5.2457,5.5728,1.6015,18.34,71.93,40.24,1.45
2019-04-10,3.8009,2.0177,2.611,17.48,71.36,67.63,1.73
2019-04-11,3.7313,0.691,3.0091,16.48,79.11,95.57,1.14
2019-04-12,3.1447,1.7311,1.9498,16.21,75.41,87.86,0.84
2019-04-13,5.4475,6.1985,1.5518,16.68,65.59,13.81,0.85
2019-04-14,4.5355,4.6361,1.7926,16.89,64.05,26.15,1.71
2019-04-15,4.1945,4.2804,2.1422,17.3,71.86,53.08,2.23
2019-04-16,5.4341,7.2854,1.397,16.47,61.87,44.75,2.54
2019-04-17,5.9402,9.3686,0.5424,15.41,43.16,11.13,2.06
2019-04-18,5.5135,7.7352,0.9264,17.3,65.98,25.76,2.41
2019-04-19,4.9469,5.9755,1.4342,17.88,67.23,26.87,1.85
2019-04-20,4.8648,4.7628,1.889,17.3,71.46,47.76,1.79
2019-04-21,3.7579,3.8582,1.5768,16.84,71.79,48.65,2.3
2019-04-22,1.1131,0.1399,0.9149,15.33,85.04,96.06,2.72
2019-04-23,2.9578,1.8485,2.0311,15.49,85.53,77.5,2.62
2019-04-24,2.9311,2.0006,2.1269,16.18,78.92,60.32,2.29
2019-04-25,3.313,3.1464,1.6498,15.74,73.79,46.98,2.06
2019-04-26,5.609,8.9858,0.5654,14.86,56.51,0.9,1.96
2019-04-27,5.5411,8.9366,0.5772,15.32,57.67,1.85,1.68
2019-04-28,4.6978,5.5764,1.6682,15.77,63.57,23.14,1.28
2019-04-29,5.1283,7.2816,1.0865,16.76,60.48,7.91,0.72
2019-04-30,5.3458,8.6273,0.6046,15.76,58.33,0.25,1.44
2019-05-01,5.3774,8.8711,0.5441,15.5,52.38,1.2,1.61
2019-05-02,5.303,8.8224,0.5465,15.31,51.25,0.25,1.73
2019-05-03,5.2637,8.8946,0.4834,16.35,49.32,0.45,1.32
2019-05-04,5.1389,8.5757,0.5268,17.56,48.19,2.0,1.34
2019-05-05,5.1214,8.401,0.605,16.37,58.76,2.02,1.97
2019-05-06,5.159,8.5507,0.6072,17.54,52.66,3.19,0.93
2019-05-07,4.789,6.9312,0.9338,15.28,65.26,20.44,2.58
2019-05-08,2.7559,2.7701,1.3171,14.45,76.13,61.19,2.67
2019-05-09,4.3841,5.297,1.7863,14.15,62.64,35.73,2.24
2019-05-10,4.2677,4.8751,1.758,13.38,62.72,36.87,1.92
2019-05-11,5.0194,8.557,0.5352,15.4,46.63,13.23,1.29
2019-05-12,4.9666,8.6338,0.5182,14.99,49.74,2.42,1.01
2019-05-13,4.9493,8.6011,0.5251,15.15,45.57,0.57,1.13
2019-05-14,4.9495,8.6942,0.5052,15.24,48.72,7.95,1.77
2019-05-15,4.811,7.8194,0.6953,14.9,48.14,10.17,1.3
2019-05-16,4.7906,8.2757,0.5436,15.04,49.32,2.52,1.25
2019-05-17,4.603,7.4016,0.7555,14.66,46.0,4.2,1.38
2019-05-18,4.2802,6.5462,0.8486,15.33,44.17,8.17,1.25
2019-05-19,4.6313,7.8305,0.6067,14.84,47.93,0.69,1.39
2019-05-20,4.6718,8.033,0.5786,14.23,46.54,0.74,1.68
2019-05-21,4.614,7.8931,0.5945,14.83,46.45,2.63,1.55
2019-05-22,4.2055,6.3072,0.8995,13.89,61.2,13.95,1.75
2019-05-23,4.2163,6.7956,0.7831,15.36,48.57,8.86,1.51
2019-05-24,3.523,3.0096,1.8766,14.05,64.88,57.87,1.33
2019-05-25,4.0898,5.7379,1.1758,14.62,54.25,30.99,0.95
2019-05-26,4.5103,7.6759,0.6014,13.75,54.58,8.58,1.26
2019-05-27,4.3114,6.2964,1.2072,12.82,48.87,32.86,1.19
2019-05-28,4.362,7.2216,0.6886,12.62,52.5,26.91,1.23
2019-05-29,3.9586,5.9578,0.9511,11.62,57.66,18.03,1.73
2019-05-30,4.38,7.7426,0.5746,11.02,52.49,5.55,2.07
2019-05-31,4.3512,7.7093,0.5347,11.74,46.4,13.29,1.25
2019-06-01,4.1962,7.081,0.6667,11.02,51.2,25.37,1.21
2019-06-02,4.2672,7.3202,0.6211,11.49,43.53,11.4,1.79
2019-06-03,4.3373,7.8682,0.4774,11.92,48.03,9.64,1.23
2019-06-04,4.253,7.1278,0.6293,13.0,39.63,12.13,1.32
2019-06-05,4.4335,7.9728,0.5088,13.08,41.61,8.82,2.23
2019-06-06,3.8388,4.4474,1.7491,12.27,41.94,55.23,2.49
2019-06-07,4.1938,7.2041,0.6242,11.46,41.51,24.22,2.43
2019-06-08,4.4098,8.2414,0.4522,11.44,38.98,3.31,2.77
2019-06-09,4.2276,7.2,0.6346,9.97,67.12,4.02,2.68
2019-06-10,4.3181,8.0746,0.4555,11.63,61.32,4.89,1.38
2019-06-11,4.3068,7.9433,0.4874,11.86,44.88,1.91,1.5
2019-06-12,4.3241,8.0611,0.4649,11.21,41.01,1.51,2.15
2019-06-13,4.3627,8.059,0.487,9.87,45.96,5.26,2.48
2019-06-14,4.0651,6.5753,0.7327,9.48,63.72,11.61,1.31
2019-06-15,4.2662,7.6265,0.5724,10.6,46.26,3.55,1.23
2019-06-16,4.3786,7.8252,0.6161,10.36,37.84,6.68,1.56
2019-06-17,4.2506,7.356,0.6672,10.86,39.21,9.26,1.39
2019-06-18,4.1966,6.9696,0.767,9.91,44.85,18.07,2.74
2019-06-19,4.0812,6.0797,1.1566,10.35,45.93,27.42,1.98
2019-06-20,4.3193,7.4971,0.7248,9.72,44.08,21.92,1.5
2019-06-21,4.2854,7.9123,0.4853,9.85,58.02,10.45,1.51
2019-06-22,4.2634,7.8216,0.5126,11.41,55.25,2.76,1.65
2019-06-23,4.1954,7.6716,0.5815,9.22,54.55,8.24,2.3
2019-06-24,4.379,8.2166,0.4814,8.71,40.2,4.45,1.61
2019-06-25,4.3368,8.0906,0.4769,9.89,34.41,3.82,1.67
2019-06-26,2.8992,3.4673,1.3291,9.27,72.99,31.58,2.59
2019-06-27,3.707,5.9302,0.7735,10.89,76.09,19.29,2.33
2019-06-28,4.1563,7.4659,0.563,12.17,59.03,5.44,1.91
2019-06-29,4.2622,7.8991,0.4994,13.43,43.99,1.3,1.59
2019-06-30,4.2418,7.5497,0.5998,12.56,38.31,7.44,1.61
2019-07-01,3.9725,6.7562,0.7493,8.89,53.34,15.57,4.08
2019-07-02,4.4225,8.5822,0.419,6.23,57.44,5.06,3.52
2019-07-03,4.5096,8.6945,0.4042,8.7,37.44,4.02,2.16
2019-07-04,4.417,8.3532,0.445,9.33,33.21,3.44,1.81
2019-07-05,4.3766,8.1281,0.4834,9.54,33.11,1.97,2.27
2019-07-06,4.3603,8.0614,0.5054,8.22,52.58,8.83,2.45
2019-07-07,4.3814,8.2217,0.4567,9.42,34.61,5.24,3.41
2019-07-08,4.379,8.1994,0.4421,9.54,61.28,1.16,2.8
2019-07-09,4.4726,8.3875,0.4514,11.09,46.55,1.78,3.07
2019-07-10,4.445,8.1838,0.4949,12.87,33.73,6.35,1.41
2019-07-11,4.5353,8.3674,0.479,14.34,24.84,3.26,1.89
2019-07-12,4.5866,8.5745,0.4733,14.56,22.58,4.01,1.6
2019-07-13,4.5122,8.2042,0.5196,12.19,35.54,3.08,2.05
2019-07-14,4.513,8.2526,0.5018,13.0,31.2,1.12,1.46
2019-07-15,4.511,8.0928,0.5184,13.03,30.69,4.32,1.02
2019-07-16,4.3135,7.482,0.5777,12.6,34.94,15.76,1.73
2019-07-17,4.369,7.5283,0.5822,12.02,43.69,21.9,1.81
2019-07-18,4.5785,8.2354,0.499,12.06,36.2,13.22,2.03
2019-07-19,4.6805,8.6455,0.4805,11.22,28.29,7.17,3.46
2019-07-20,4.6841,8.5958,0.4447,8.89,45.69,5.31,4.37
2019-07-21,4.7167,8.4374,0.5023,6.72,51.58,8.91,3.19
2019-07-22,4.7138,8.263,0.5335,7.51,54.6,2.81,2.2
2019-07-23,4.8329,8.7149,0.4848,9.41,43.54,3.48,2.88
2019-07-24,4.7582,8.1662,0.5902,8.69,34.82,7.89,3.85
2019-07-25,4.8187,8.2651,0.5722,10.54,28.59,4.77,2.37
2019-07-26,4.8922,8.5399,0.5506,11.64,22.6,4.77,2.28
2019-07-27,4.6027,7.1359,0.78,10.74,55.33,10.66,1.93
2019-07-28,4.685,7.3255,0.7421,12.5,35.42,3.16,1.33
2019-07-29,4.7611,7.5463,0.7236,12.89,26.7,10.17,1.79
2019-07-30,4.8624,7.9447,0.642,14.84,23.22,5.69,1.77
2019-07-31,4.9646,8.3215,0.6019,13.35,25.32,8.35,2.73
2019-08-01,4.7832,7.29,0.7826,12.6,37.1,3.57,2.95
2019-08-02,4.487,6.0158,1.4131,12.16,67.32,19.42,3.02
2019-08-03,4.8038,7.4357,0.7334,13.48,64.37,1.16,2.65
2019-08-04,4.9022,7.8233,0.6746,16.1,43.77,0.78,2.27
2019-08-05,4.3126,5.3191,1.2958,17.04,38.14,9.06,2.4
2019-08-06,4.651,6.5333,1.0385,17.11,40.11,11.36,2.22
2019-08-07,4.6788,6.5268,0.947,16.64,46.67,2.26,2.97
2019-08-08,4.7971,7.0114,0.9,17.36,36.63,9.66,2.4
2019-08-09,4.3174,4.2082,1.9231,15.88,36.68,45.47,2.48
2019-08-10,3.7394,3.329,1.9104,13.54,74.86,44.32,3.72
2019-08-11,4.6219,5.6854,1.327,15.37,64.05,37.75,3.47
2019-08-12,5.1991,8.2085,0.6434,16.54,39.37,3.89,2.85
2019-08-13,5.1058,7.403,0.8753,17.08,30.01,13.46,2.74
2019-08-14,5.311,8.2438,0.6946,16.09,44.2,1.43,2.28
2019-08-15,5.1761,7.3918,0.9019,15.4,51.75,16.58,2.45
2019-08-16,5.4125,8.5327,0.6192,16.48,39.09,3.51,2.2
2019-08-17,5.5668,8.8435,0.5758,17.71,24.51,5.23,2.05
2019-08-18,5.3496,7.7477,0.8906,14.33,54.27,4.85,2.52
2019-08-19,5.1473,7.5086,0.9919,15.59,35.92,12.77,2.61
2019-08-20,5.5745,8.4163,0.7241,15.05,32.48,7.03,2.18
2019-08-21,5.4002,7.3416,1.0308,13.75,51.08,10.03,1.15
2019-08-22,5.6602,8.573,0.701,13.99,40.68,0.95,1.94
2019-08-23,5.8018,8.9429,0.648,14.94,20.36,1.69,2.35
2019-08-24,5.934,9.1982,0.6574,15.28,24.12,3.67,1.68
2019-08-25,5.915,9.0446,0.6751,14.67,29.66,3.36,1.75
2019-08-26,6.029,9.2642,0.6538,17.17,18.01,1.9,1.52
2019-08-27,6.0703,9.2666,0.6283,17.82,17.43,1.64,1.92
2019-08-28,5.8152,8.4192,0.7752,18.09,19.55,3.44,2.25
2019-08-29,5.6873,7.5204,1.0262,16.06,40.05,10.43,3.27
2019-08-30,5.5937,7.3135,0.9871,17.18,48.14,12.11,3.41
2019-08-31,6.0456,8.6218,0.8556,13.98,19.74,20.52,3.92
2019-09-01,6.3185,9.5887,0.6722,12.9,19.15,5.91,2.65
2019-09-02,6.4598,9.8011,0.6559,15.43,15.05,3.09,1.56
2019-09-03,6.4243,9.4802,0.7188,15.28,19.13,2.62,1.82
2019-09-04,6.2309,8.496,1.1179,17.6,24.32,9.1,1.88
2019-09-05,5.1866,5.6237,1.7215,19.28,22.93,48.76,1.75
2019-09-06,3.823,1.2158,2.6081,12.5,67.17,72.66,4.21
2019-09-07,5.6033,6.5959,1.5907,12.14,61.43,27.96,2.49
2019-09-08,6.4726,9.4555,0.6283,13.01,49.86,0.38,1.25
2019-09-09,6.5258,9.5354,0.624,16.12,32.23,0.55,2.99
2019-09-10,6.5558,9.3691,0.7145,17.39,21.66,0.97,2.72
2019-09-11,6.6929,9.6569,0.6746,18.49,17.16,2.21,1.79
2019-09-12,6.816,9.9737,0.6276,19.3,11.87,1.48,2.54
2019-09-13,6.6869,8.9446,1.0601,18.02,18.64,9.59,3.06
2019-09-14,6.7543,9.3679,0.7903,18.12,23.47,2.18,2.9
2019-09-15,6.5606,8.4893,0.991,17.99,41.96,6.4,2.58
2019-09-16,6.8366,9.5506,0.7606,21.21,21.99,1.15,1.67
2019-09-17,6.871,9.3545,0.822,21.94,26.29,3.85,1.24
2019-09-18,6.139,7.3061,1.3538,22.38,33.19,32.65,1.52
2019-09-19,6.8366,9.1574,0.8563,21.6,28.27,3.04,2.51
2019-09-20,6.7279,8.5097,1.0315,21.19,36.52,1.73,2.0
2019-09-21,6.7618,8.6311,1.0421,21.21,29.27,1.61,2.52
2019-09-22,6.8165,8.6362,1.0524,20.38,30.16,6.61,2.88
2019-09-23,6.2844,7.4981,1.1405,20.27,30.0,23.45,3.65
2019-09-24,4.8958,4.0704,2.2949,14.72,70.22,69.45,3.01
2019-09-25,7.2922,9.3607,0.9569,13.37,42.35,15.45,5.51
2019-09-26,7.3944,10.4198,0.7562,11.38,36.95,1.2,3.24
2019-09-27,7.4683,10.5072,0.6468,15.45,25.65,1.3,2.33
2019-09-28,7.3841,9.4284,1.2089,18.41,14.03,11.81,1.64
2019-09-29,7.3769,8.9038,1.3183,19.85,12.78,31.19,3.14
2019-09-30,5.0426,3.5062,2.6357,17.63,23.88,70.5,2.65
2019-10-01,5.5932,2.8985,3.3398,15.12,51.66,66.8,3.75
2019-10-02,6.4553,5.7617,2.3472,14.9,51.58,39.76,3.37
2019-10-03,7.4237,9.6566,0.9502,16.09,46.2,9.43,2.99
2019-10-04,6.8184,8.0141,1.6447,19.88,33.52,25.58,3.05
2019-10-05,7.8038,10.3202,0.8102,22.55,14.15,7.97,2.01
2019-10-06,6.8678,7.9128,1.3483,22.63,34.85,25.4,2.04
2019-10-07,6.0698,5.1768,2.3918,22.44,31.03,33.37,3.04
2019-10-08,7.927,9.877,0.9967,22.51,14.16,14.83,3.42
2019-10-09,7.6582,9.7488,0.9679,22.06,25.92,11.62,2.99
2019-10-10,5.8346,5.1122,2.4696,19.82,51.84,41.56,3.89
2019-10-11,6.7025,6.5765,2.2056,16.67,52.81,44.7,2.93
2019-10-12,7.2794,8.7271,1.5466,20.03,43.73,15.88,1.93
2019-10-13,6.773,6.7673,2.0388,24.41,27.53,45.96,2.17
2019-10-14,7.2197,8.5865,1.2886,22.89,40.55,35.51,3.45
2019-10-15,5.0405,3.0307,2.9448,23.62,42.76,65.54,2.57
2019-10-16,7.8962,9.4735,1.1124,22.44,48.09,11.34,2.42
2019-10-17,7.5002,8.6688,1.4242,23.4,36.11,35.45,1.53
2019-10-18,7.2876,8.1302,1.505,24.48,27.21,43.25,2.07
2019-10-19,6.8678,6.2743,2.0472,25.47,25.14,49.07,1.74
2019-10-20,6.7673,6.7826,2.1605,25.95,21.81,33.28,1.81
2019-10-21,8.1202,9.5189,1.2826,26.39,15.9,27.25,3.56
2019-10-22,6.0,3.5578,3.3355,22.92,29.32,61.8,4.28
2019-10-23,6.8316,6.2858,1.9826,21.24,54.83,49.32,4.57
2019-10-24,7.9166,8.2181,1.7834,25.4,20.22,24.96,2.49
2019-10-25,4.0102,2.7367,2.52,22.87,50.46,79.32,3.99
2019-10-26,5.333,3.6852,2.3688,24.76,53.33,66.57,2.65
2019-10-27,7.5276,8.0808,1.5458,25.52,44.36,23.05,3.62
2019-10-28,8.3604,9.6715,1.2797,24.98,22.14,14.01,4.08
2019-10-29,8.5058,9.5702,1.5768,18.09,18.5,15.67,3.94
2019-10-30,8.761,10.5043,1.3027,18.97,23.37,9.2,2.7
2019-10-31,6.4846,4.9258,2.9791,19.74,39.89,44.6,3.45
2019-11-01,5.8123,2.5884,3.5455,19.16,70.35,82.57,3.63
2019-11-02,6.121,3.4534,3.4874,18.97,68.32,66.72,2.4
2019-11-03,8.6539,11.0846,0.8126,23.59,43.8,1.79,1.15
2019-11-04,7.937,7.9594,2.165,24.33,37.35,43.36,2.81
2019-11-05,8.1643,8.881,1.4861,23.06,48.67,37.51,3.77
2019-11-06,7.7299,6.587,3.019,23.42,42.06,51.18,2.14
2019-11-07,7.6649,6.4826,2.6863,24.5,31.49,41.25,2.88
2019-11-08,5.3585,1.3399,3.6725,24.25,34.23,96.53,2.92
2019-11-09,7.7194,7.0817,2.0402,21.67,61.05,58.85,4.36
2019-11-10,6.6142,4.9728,2.8471,20.43,67.09,74.43,4.7
2019-11-11,7.3925,5.3801,3.732,20.64,69.04,85.75,2.65
2019-11-12,7.4666,6.1267,2.6314,19.05,75.05,67.67,2.8
2019-11-13,7.237,6.0809,2.3849,19.63,74.38,80.89,2.6
2019-11-14,7.1654,5.6412,3.0238,20.28,59.81,65.62,4.01
2019-11-15,8.9316,11.2932,0.9374,19.33,46.69,4.37,2.79
2019-11-16,7.992,8.4953,2.2262,21.27,47.25,26.23,1.76
2019-11-17,7.872,8.4734,1.7755,22.92,41.55,28.61,3.63
2019-11-18,5.4538,2.7936,3.4025,23.75,41.33,79.6,3.36
2019-11-19,7.8485,7.001,2.8745,21.73,70.26,63.07,3.5
2019-11-20,5.3402,3.4536,3.6413,21.47,69.35,87.86,2.84
2019-11-21,6.5338,4.5422,2.9287,21.16,72.09,80.09,2.44
2019-11-22,7.7165,7.7808,1.8564,22.74,64.59,47.84,1.99
2019-11-23,7.5785,7.9618,1.5602,23.04,64.94,49.24,2.48
